id,name,kind,ac_brightness,ac_depth,ac_hardness,ac_roughness,ac_warmth,ac_sharpness,ac_boominess,feat_spectral_centroid,feat_spectral_rolloff_85,feat_spectral_bandwidth,feat_spectral_flatness,feat_low_band_ratio,feat_mid_band_ratio,feat_high_band_ratio,feat_zero_crossing_rate,feat_rms
1a7b1733,Preset,random,65.66283831210933,45.45683496589831,73.962138381834,70.82315229804098,36.0234271293789,57.04044244686733,23.623935106397962,1365.4355214041423,2378.552667025862,2306.0682372712045,9.49027671595104e-05,0.18106982366302476,0.7019784484632089,0.06567872943285302,0.091796875,0.06775452196598053
44139a20,Preset,random,26.164379105250912,73.06152354051486,28.60662859256763,48.184265609047344,66.41276212943988,20.225053326824156,51.32993183098116,122.8344890205314,173.25565732758622,88.34405004044464,7.122540779391784e-08,0.9698805987347011,0.030117774732448095,7.148243832669703e-07,0.005702227011494253,0.08621065318584442
89ef662b,Preset,random,70.81221061973676,7.565501208682896,39.648963096041314,44.554216352712956,24.300150277217544,51.39485910858232,-20.767769348638545,1994.7855221729517,2106.2937769396553,144.28023986687728,1.4954013138890332e-08,8.442026643497441e-07,0.31988096593515414,0.00015431131453198785,0.09152747844827586,0.052278973162174225
21d8738c,Preset,random,73.81020855531033,44.32527128619427,41.526929004371624,21.443967315175588,27.09238915695697,54.85210368056376,35.100885663716355,1283.21303988927,2497.8515625,1119.2438853501358,1.0213213386123243e-08,0.5650679843688347,0.0004908448785556389,0.00021000751549367459,0.08713855962643678,0.06124886870384216
d8bb3f00,Preset,random,21.46098396091073,62.06975645174238,30.475909152594696,31.10454673838736,67.15144855790028,17.370894931316492,48.936567907692556,179.50114830063146,236.61772629310346,68.22515824291305,1.1758404250272747e-09,0.8600682229045917,0.13992667703017303,2.4903878076219473e-06,0.008081896551724138,0.08409394323825836
0dba0f88,Preset,random,37.64774585201634,57.11645345297418,30.01670717954964,53.5548719928785,65.33986456010037,19.55156981070686,40.09044878989579,321.12084738042944,491.0560344827586,154.8754198211408,2.036404517236079e-10,0.3495613777188535,0.6504236816461325,3.8732964080473715e-06,0.015782147988505746,0.07852941006422043
00af5712,Preset,random,25.924863434072655,59.549957296210245,13.594757206628472,42.234845191561746,63.11233804285288,24.98445206758243,52.64229191678106,155.05743512425957,188.6011584051724,51.802286323859306,1.458193898962179e-09,0.9769741615838126,0.02302521364120289,1.1574372902994176e-07,0.006914511494252874,0.0772554874420166
4a1cd62e,Preset,random,82.81790539862934,10.686246915913571,73.71696651989322,29.99375769140539,15.915418972983574,81.21538506222575,-6.967258868464732,5036.674146327556,8900.390625,3877.4309627488724,2.501237190699612e-07,0.04801177761328826,0.015853475979910575,0.34031173127204656,0.1701239224137931,0.04846429079771042
799c087a,Preset,random,52.09282078954459,40.517690706830635,42.2962964682099,36.55777214498253,38.773299612860676,43.50992903276444,24.05141709642659,465.0793796484561,492.5410829741379,469.88365241934025,3.42528565511202e-08,0.11355284953327587,0.8817211280433211,0.002008570962610458,0.02295483117816092,0.0765959694981575
87331be7,Preset,random,84.03986598649836,10.575222130224283,67.39566879422955,62.1791251856598,15.689311285972497,79.31404045557008,-6.64403745215678,3176.5446961256007,4425.939520474138,1510.9708723765473,3.8147099701291154e-08,3.248395938803433e-06,0.3992448471654701,0.23034255187284625,0.14061377514367815,0.052140504121780396
528869b9,Preset,random,77.14231788986211,23.42459934975475,70.72552346225348,73.52792524093604,27.495195927935796,66.50904408128147,-0.7595931008617498,2729.3020656131325,4344.261853448276,2580.4657507018587,3.5905454751627985e-06,3.8988484272000485e-05,0.5478365407737961,0.18924868645268603,0.15198455459770116,0.0558396615087986
f738bed8,Preset,random,65.10036756144359,43.14424722083699,54.07673341240056,54.000311288980726,44.711780399431795,47.711665696544564,25.57771978319436,136.3446001469336,157.91015625,66.20073716324922,1.3489782624276359e-08,0.9898377280848012,0.010082304494225735,3.834524537406269e-05,0.006128771551724138,0.07989303022623062
0796fd21,Preset,random,30.572991053143237,77.04004901488688,44.51661905662553,32.343444128672175,64.96964505376943,41.777164874262326,44.10054752855247,19.875479957176196,48.01656788793103,46.53808958248229,1.0490532886819892e-09,0.9976063725416847,0.002157075506972173,0.00011657928190545429,0.00017959770114942528,0.36294931173324585
62a8c725,Preset,random,58.779709428848086,48.480924623856936,59.475605592627346,51.94675417936767,43.953281929802806,47.80681165100715,28.56403715154582,480.7115927883662,1125.6667564655172,625.2829232876726,1.4125676184306712e-09,0.5816760548673298,0.37483988040323557,0.0030852790431202216,0.01672503591954023,0.06943266093730927
7d6cf204,Preset,random,69.5019171035531,17.298363648763804,65.72921438054851,32.682276417898564,20.991496665905895,66.3045440691609,6.7868820824772165,41.87738226472192,61.87702047413793,187.53860119658674,2.5696360239635396e-07,0.9889279393323115,0.008633145670712366,0.0013299003470997263,0.0008979885057471264,0.999969482421875
7463d6aa,Preset,random,62.38943370514166,57.53188344276405,68.92389831875636,67.12021561234158,43.90619464559037,53.51311390453306,33.023752998079175,442.274506618623,626.690463362069,884.9278669196914,6.602315352211008e-07,0.40667451671252236,0.5422002880433865,0.012747303119629348,0.024705908764367818,0.07543566077947617
5a64ad99,Preset,random,19.812173764856134,69.00703827800618,17.856409422472268,45.493518220231174,68.85408134157595,26.291119494022634,53.166024334351306,110.40101939277568,150.97992995689654,56.750147195815465,6.607644986722505e-10,0.9891522208724598,0.010844771030505145,1.5321214125829656e-06,0.005511404454022989,0.08464021235704422
223b7441,Preset,random,14.992031837718685,71.76227195528882,21.035576343628705,41.97819186018909,64.12437276404754,27.840873952211247,52.96772806750431,97.17113241793597,142.56465517241378,51.585719534036045,1.2707447941129324e-11,0.9924147267909943,0.007584945563036215,1.350627087476122e-07,0.005286907327586207,0.0902264192700386
31bd557c,Preset,random,69.10131204607302,10.410323703383497,66.27334456154915,39.11676475956047,27.0157749249246,66.35040692866892,-4.564213356566114,1910.365172800392,1780.573141163793,1013.9879926188047,6.902024551891373e-08,0.00035322308772964864,0.9714814239265563,0.020050450382470424,0.07990975215517242,0.05346088856458664
2a73ada2,Preset,random,32.069804077720974,43.089818495484295,30.824684040103648,0.0,52.02735291952105,23.541375502359823,19.35803104513991,348.8537886898572,387.59765625,43.88332806657587,2.395748266437181e-09,0.0008576818852315682,0.9991415541083891,2.891874288218374e-07,0.015523976293103448,0.07386303693056107
f779084b,Preset,random,85.24246443362391,18.503634152619277,78.14071374796629,83.92171744242006,16.616623482893566,81.36279951212609,-10.380129581269074,7057.588766061555,11711.092403017241,3721.9782900225628,0.16396811604499817,6.447131771032631e-05,0.013514097361375472,0.8963521517180613,0.3165072737068966,0.047409430146217346
c88725b3,Preset,random,28.86027250778579,66.27015703215852,30.42035000280221,50.61696674408578,70.17776696022983,16.824476568948537,49.64463833321916,7557.709066564981,13097.137661637931,4642.8489058978585,0.09282461553812027,0.018033120654642104,0.08043284349127362,0.7990001516842613,0.34823994252873564,0.05048135668039322
3cf6a639,Preset,random,64.34948198065214,41.9759573114802,61.265885830145834,64.55392772709565,34.66484300446055,55.40539710396895,25.259528257755765,999.468025991635,1340.008755387931,1820.205255190805,1.4087174349697307e-05,0.10275944988127349,0.7795107414587775,0.05157560966009486,0.11928654813218391,0.06458025425672531
6a0cc95b,Preset,random,73.08778851409096,22.002636977950615,68.69488125257035,46.83405112874259,23.377831996644268,68.32708888204115,-5.6510077324446115,1127.8591469025116,1650.383890086207,972.8501962874363,6.520991036040868e-08,0.00043962087759421664,0.8207467560211419,0.07214612900745236,0.039388020833333336,0.07417000085115433
7b6a5e62,Preset,random,28.692707603555622,68.17409218468927,37.39758275813594,34.36589250981588,72.48948988957024,23.825314472241445,46.57245535924147,191.47633461294427,252.95325969827587,78.66070079619573,3.1552631618581017e-09,0.8242980045165387,0.17567314709563506,1.4156677089956776e-05,0.009776849856321839,0.09109371155500412
7ea33ff5,Preset,random,17.677693530883502,63.21216937646304,22.659199450472926,38.27226117722422,70.1781293514758,16.06270944224288,52.05393860102164,173.27339277034494,210.87688577586206,41.37862705363818,2.1387371873515804e-09,0.9976755144853255,0.002314317911828945,4.9016747422820316e-06,0.00768902658045977,0.08421718329191208
29cec251,Preset,random,50.71419716865203,46.85751492107457,38.37808448699232,55.318591347956904,52.38666041210523,36.340261808939125,27.555281113388983,401.3399073814508,502.9364224137931,275.217520073492,2.1643515424329962e-08,0.09583890967021863,0.9010540090997132,0.0004930974177439793,0.020272090517241378,0.07116355746984482
30cf09cb,Preset,random,34.0052012297438,52.9356577886995,31.60559723982736,27.494128837194946,65.74541346960787,20.657009341498785,41.397879886197614,460.5858984523147,599.9595905172414,165.66635700352495,8.171309850979469e-09,0.1091486042437838,0.8907509200340925,7.994661826265065e-06,0.019598599137931036,0.07472185045480728
53cead7f,Preset,random,29.6968869156799,70.64141626313842,25.99290633347306,33.53239365174983,65.20796363185842,20.399711404230075,52.567207192859996,71.97445710167881,87.1228448275862,56.985411357560075,3.3872928906220068e-09,0.9857391161064784,0.014242113006230982,7.464142588466355e-06,0.002940912356321839,0.09995628893375397
0539bc7d,Preset,random,20.97587070993881,73.09210022742585,33.215968441208574,32.51994109232379,60.658324899083595,45.08200183659491,44.727368968416584,11.435361175898185,44.056438577586206,31.54172609627015,1.5464856062408217e-09,0.9995343672824262,0.00041201633964733773,2.635236252299837e-05,8.979885057471264e-05,0.9522571563720703
e41c6631,Preset,random,33.050223789180016,52.21320019669113,32.04522292593259,49.99388317514532,61.01494303769604,12.587495972874752,40.33064341327559,298.97661952605466,404.4282058189655,130.69017187586823,1.688155215617826e-08,0.3683106342492663,0.6316888885283208,4.673110279359648e-08,0.015198455459770116,0.07598932832479477
feb42cf0,Preset,random,85.37195622311619,37.61551873303344,75.46412695422302,73.39330878857899,27.784110190506503,80.03693080571982,21.358257456799567,4625.143270611602,9865.177128232759,4249.815371973218,0.0001363692426821217,0.20557264561756572,0.24537705562769965,0.47007829546690233,0.1011584051724138,0.056488003581762314
d33052f9,Preset,random,65.4395150574319,21.798588737364717,63.14672987469544,56.979447058876715,23.52100767884601,58.024882066657554,1.8682931336681818,1175.973119324192,1249.420797413793,1340.989791201553,2.0679216561347857e-07,3.197764522952455e-05,0.9126486425904133,0.02780955637745615,0.03961251795977012,0.0672919973731041
bea0314b,Preset,random,36.90651464677762,30.121157193131793,34.07603116300611,39.334232903756835,50.49776267291164,31.71226835699021,18.16811880048072,437.511148038678,472.7404364224138,34.125003998963926,8.898334846740852e-10,0.003668664529663789,0.9963128146497746,7.755434524808846e-07,0.019598599137931036,0.07330199331045151
a1891e0b,Preset,random,48.231847098991054,32.27396889211173,36.52015135326812,42.55236838862133,50.57417209183598,31.35616324481568,13.44131856187084,461.62471493161473,566.7935075431035,119.34777338539003,2.505307628020148e-10,0.007642829610704717,0.9889519815611131,1.0566705007167942e-05,0.020810883620689655,0.07609838992357254
a12fdc8a,Preset,random,73.99962496763247,20.118479501451368,73.1682573999559,34.29926649759795,21.6032532232888,67.95283306983046,16.105890385471817,2916.917342999708,5175.889008620689,3478.4860224026784,1.2126321280447883e-06,3.701745438931607e-06,0.6447474381402254,0.20549077437595512,0.06853897270114942,0.05806833878159523
cff634fc,Preset,random,21.42676789635202,70.50786343180961,30.742864642231368,23.002073170091336,62.97231923533701,15.75703143376424,62.15771112164955,13.239283066988246,45.04647090517241,26.315587491977947,6.046625977695896e-10,0.999901849188289,9.740492280750201e-05,4.241445942689559e-07,0.00025817169540229886,0.16593831777572632
9d1a898f,Preset,random,73.4494117180267,31.05651424994435,61.06396133964222,33.55999478767552,22.894185527835646,64.02701241157655,19.17793323823455,2019.082640873333,3791.3287984913795,1455.381291190073,7.92452770070895e-09,0.2632995827774062,0.29665847485650504,0.03099253801698639,0.08600484913793104,0.07305148243904114
ead9202f,Preset,random,30.367157116418543,66.14968119424971,41.27092256293858,38.458500320863536,61.62347898162281,27.029469142175973,52.39281023262183,116.29310104704075,132.66433189655172,78.43914292086016,8.12714784359514e-09,0.975132715456719,0.024839754477997477,1.7202429007610495e-05,0.0051858836206896556,0.10417396575212479
7ef7f540,Preset,random,80.57714269670834,30.743783974640884,74.56966220200871,83.79120418333758,28.463428577474875,67.13038501555047,17.49264389378958,10117.26991176731,18356.684401939656,7493.814137352065,0.0042329891584813595,0.010557854245701125,0.24543728882935006,0.6202278061428318,0.45684042744252873,0.049680765718221664
fc65a178,Preset,random,49.237597100776,40.941726470329854,46.86245060028688,55.6590739417009,52.23276245965158,30.784207450242267,32.6654808813264,600.7747933922593,820.2417834051724,279.17033413318376,2.407747842880781e-06,0.20226910906973453,0.7974712491186847,3.2742249284497636e-06,0.031193875718390805,0.08207891136407852
400246c4,Preset,random,64.0613832168439,30.97135997006476,72.16524819404253,49.20773600185633,24.242272837321575,59.2067585635651,1.9064200758388807,831.8829182859329,1118.7365301724137,1487.5062944645772,0.18390846252441406,0.00010220616727511951,0.8946862207635479,0.03917258112693326,0.01798221982758621,0.067314513027668
8ef32834,Preset,random,28.180472172051488,72.74512376150889,31.060556466678094,48.815448657928435,61.33361633030542,32.286509179246075,52.354872288116084,80.27026783827695,124.74407327586206,44.802871625157955,4.625328742235979e-08,0.9981818144623863,0.0018178629548976505,4.928926301022671e-08,0.004052173132183908,0.09102718532085419
253ab5ec,Preset,random,37.731108256022786,33.38127060254059,31.615548148126905,32.160506389214405,52.690381124638385,22.75188861555383,30.197476308138956,451.3628965030923,517.2918911637931,120.70557316376458,1.0092451319110296e-09,0.06745834935950691,0.9325386380214649,9.926263068003773e-07,0.02197826867816092,0.07490464299917221
28701e91,Preset,random,20.83267413179977,72.85296983131587,30.618706282856948,40.65697113151111,64.95259082145229,28.0799184872523,54.666034114648944,61.15588127818896,114.34873383620689,98.71849598032728,3.0908993267075857e-06,0.9992814475694655,0.0005573769655564467,0.00014465295663228535,0.002817438936781609,0.14254988729953766
a1c4d529,Preset,random,61.305429101726496,19.066599328713586,56.90470141709966,36.61325458303884,31.032056394495005,48.583710718574366,15.385072086383431,900.3186837938566,1241.9955549568965,412.2640282098458,7.15542736173802e-10,0.08947178532815833,0.8933541837267212,0.0012439553149189112,0.03581851652298851,0.06515379250049591
c2c28bbf,Preset,random,37.030524514109686,68.90818938437653,65.43649094310697,0.0,69.88281581892853,49.94219695200718,36.12654316471798,91.00835511214055,170.7805765086207,100.4735898049722,6.518808270961074e-10,0.9352800362894202,0.06459315692943371,6.248407065601425e-05,0.005208333333333333,0.13859699666500092
9c70bcad,Preset,random,58.37948333206338,31.264732013924963,62.1340885883713,53.12938033551457,28.038442732253756,54.76323539784447,4.022933455843795,568.54179422117,434.6241918103448,980.7664288554848,0.0018421418499201536,0.0004521872482678745,0.9689963904649399,0.013466824696738693,0.04283405172413793,0.0713619813323021
072ebe0a,Preset,random,74.14497183968214,17.369740123838824,61.67543290458411,53.31332579086222,19.965752253421243,63.052414879755105,3.57066422889622,2455.1059822393586,2500.3266433189656,1038.1002989106305,1.6855260298598296e-07,1.611967556163881e-05,0.09963664864422463,0.014617990495860652,0.11241693606321838,0.04992677643895149
c4a3ad93,Preset,random,50.62097473043794,41.38931827009557,37.41523639521604,33.24663781011186,48.19530947916957,35.51336015136338,7.0279396470777655,435.23791369026003,645.99609375,270.7508225249653,6.927805884515692e-09,0.00023772768163653302,0.9949334394160274,0.00044459670476067664,0.014670887212643677,0.07456786185503006
80e390aa,Preset,random,67.49444746022866,12.365379505964817,54.34005130258785,54.509803452211784,39.42655805037494,49.92178281063784,11.710220326198513,1315.7650691117133,1520.6896551724137,442.2127281041931,6.236540230020182e-06,0.01766670151799336,0.9736099232721775,0.0018401803252548487,0.06299389367816093,0.05251187086105347
3d17c451,Preset,random,41.57379353711429,51.65356161567864,42.104393256204304,26.118139916195666,46.44514480607081,34.7632583763012,31.496241253471506,278.6826098186476,437.09927262931035,181.92151552473877,1.1838161007027281e-10,0.5396850592021712,0.46019944057486944,8.716237072940334e-05,0.017914870689655173,0.10726174712181091
eccb15d7,Preset,random,60.85245869704284,25.34440917286046,60.54034945666649,39.824185513352695,36.05039994579917,44.90226752923738,4.866655363206689,1014.787115853753,1334.563577586207,450.4228740137983,6.377073447083603e-08,0.0009373480784545147,0.969543436501613,0.0013278086528658306,0.04208198635057471,0.06760785728693008
a843104f,Preset,random,34.55186295555549,28.923970904387893,26.40056254484344,44.159671197389976,52.49541393575647,21.496532662838504,23.558112809304852,408.27773222344894,461.35506465517244,79.57958164601575,5.425711435691483e-09,0.3942467937485941,0.6056298535970474,5.862477258970858e-05,0.019082255747126436,0.0971423089504242
f3a2cd4a,Preset,random,68.2364098848322,18.78152439569343,71.14657929312088,33.63954957002299,28.11539843008714,63.48890472140702,5.300967581119636,3504.9725795719683,5225.390625,3120.0968759562547,2.130691001411833e-07,8.242293389289002e-07,0.8299399139697334,0.16974624027906227,0.13385641163793102,0.055806998163461685
c570544b,Preset,random,56.479974210434406,35.46847460811153,64.77179964022463,56.95956234823351,42.440119377832644,35.69800973699054,22.16305057213399,1551.328751535607,1927.5929418103449,2874.0581831981626,2.244975075882394e-05,0.21426302724244947,0.7248448819277815,0.04524044702040408,0.09078663793103449,0.07030215114355087
25fd6585,Preset,random,39.14595502630134,45.04312712429724,28.883131054792557,47.78270521136621,55.55446105229739,28.102864931442884,20.512769724155618,450.4899748859406,476.2055495689655,155.30387158707728,2.3760954093177133e-08,0.039457808255107085,0.959026314656824,2.504607218334984e-05,0.01963227370689655,0.07559394091367722
195a5040,Preset,random,43.62240637724121,27.00499953455389,30.721875239490984,0.0,41.19902672216868,29.071874977610467,20.14177458548894,383.38967832430035,414.32852909482756,90.40201427258246,0.00024111267703119665,0.007589206199974812,0.9923230259643924,1.4886947711531797e-05,0.016882183908045977,0.07367543876171112
304094a1,Preset,random,60.38657898558968,64.16843826850565,44.74934449676073,52.43966063594132,52.55711209685671,42.57472533158784,42.02341193315304,269.4630384987963,697.9727909482758,461.50682615293334,5.675316856468271e-07,0.942315386316927,0.055998580561529586,5.8903474874672633e-05,0.020429238505747127,0.08719585090875626
96c59dda,Preset,random,19.602093723055717,69.54550334258604,19.80846023010723,35.09388329344976,60.16562053521591,34.55279259776285,51.653069359118746,53.59110927619025,93.06303879310344,39.51095899730108,1.4309723406213948e-09,0.9989375897199158,0.001062348449128803,1.550946143063694e-08,0.0026827406609195403,0.10630853474140167
e122b4f6,Preset,random,76.17246861688558,19.952277458004446,72.93723037107208,76.28821258443963,33.76085828774596,66.43022599513277,11.841304234223724,2391.8030554362917,4731.859509698276,2376.2140125344076,5.078780304756947e-05,0.011678990922998286,0.622745408912655,0.2162405819970564,0.12850215517241378,0.060815125703811646
073993f0,Preset,random,78.14672742802969,41.148687265658666,71.69459802253402,41.58634688221773,19.980048198964123,69.68605604382857,15.64700159302859,2418.3665598021603,3069.1002155172414,1267.063924706081,3.996645773440832e-06,0.16179405533037075,0.05863800808929499,0.0346205543893531,0.13213900862068967,0.05531028285622597
71647861,Preset,random,45.24727714232678,25.879884680494854,23.278795725863887,0.0,41.83506010263223,32.93812140311369,11.498629928674335,630.8303036187075,801.9261853448276,199.87911570649882,0.012685548514127731,3.424799059462495e-05,0.9996084086483715,0.00016271592362801128,0.02755702227011494,0.07433255761861801
1046915f,Preset,random,64.71289380534336,49.42808075454056,68.83830114739942,62.82628190230641,38.16900125409685,54.013759094561664,27.51569819513078,1031.3311426957223,1574.151400862069,1863.6854780502733,7.001010817475617e-05,0.27679410426539497,0.6244335251907569,0.04358485106037692,0.03950026939655173,0.0746416449546814
364c9a17,Preset,random,67.46764476155093,18.343786728414685,55.101184658861996,67.46948645171929,38.78290788973226,53.71528706122709,14.532707767983208,1180.541975672619,2145.4000538793102,1106.0712970974466,1.0226024642179254e-05,0.05222280027481385,0.8002996580107792,0.0220896189437174,0.0683032507183908,0.0674520879983902
0a00d862,Preset,random,42.27457628720775,58.48149366593042,37.13060012922935,52.9539487529565,66.90244692832987,28.84647653148636,42.02674860643918,265.95281530649214,388.0926724137931,202.36061873810485,8.423647557265213e-08,0.7168437340213283,0.28252360320890596,7.872579049324611e-05,0.013368803879310345,0.07968645542860031
41a3771a,Preset,random,75.73204888559681,10.005271863876395,61.94591322768329,38.404816738207735,20.109771753095895,70.19672510175309,-12.112192166769084,2832.834067679786,3050.7846174568967,1102.6142697438245,9.365796138638416e-09,1.288232885625655e-05,0.09531968534746399,0.07823347529934441,0.11961206896551724,0.05348167568445206
1e08515a,Preset,random,55.35927096969316,30.183100304727517,58.89548959867423,32.15926710316705,45.557151393259645,44.948475016450836,10.650086183920102,870.983703206299,994.4874730603449,306.2667140090026,3.5089211536387666e-08,0.001680686129429632,0.9839358802840766,0.003034658092109495,0.04405756106321839,0.07313910871744156
8ba69037,Preset,random,30.039118765515603,72.03321872642363,39.355339682760075,0.0,61.752614582140154,32.9112806382204,51.42564690669346,194.80005332418466,243.05293642241378,62.39354485213785,5.2577848741464095e-09,0.9694148211719033,0.03050777204420696,6.871369744786894e-05,0.009507453304597702,0.1303466111421585
89591592,Preset,random,34.47273907021296,62.059428365800834,27.687437193183285,43.989685147216825,64.90401031780756,25.062117826833926,44.2025818593016,177.5401508639284,227.7074353448276,81.54865578769956,3.4127804582340104e-08,0.7853946468156858,0.21459360227577032,9.482546720359824e-08,0.008497216235632184,0.07465827465057373
1e227b17,Preset,random,73.83034913421184,31.48450884748685,75.70400814305225,78.67384420279824,24.001714478177142,62.71152774188232,13.372933990674316,2536.992517090998,4547.713496767241,3686.2911208379537,0.00030040135607123375,0.058980435975528774,0.6531203044981813,0.16583120786116287,0.16212059985632185,0.060507409274578094
8670b603,Preset,random,56.15515546561247,28.879258790346498,53.298328615966795,59.362648543573044,49.07936262731624,38.27562299557089,24.1656219227605,793.5916233867216,862.3181573275862,246.01569094844984,5.712201822660745e-09,0.016841188782239506,0.9772401783503345,0.00013593860957464843,0.03714304956896552,0.07429414242506027
d119286a,Preset,random,43.12217606786753,55.63841477548517,50.896769235384795,23.55703102979405,44.78102195835969,38.64735418851385,30.22978608164166,321.89254660017644,351.95649245689657,196.42287475590442,4.2703987901404616e-08,0.020192760472481783,0.9766379016778591,0.001420081989709502,0.014637212643678161,0.0953596755862236
b91f83e5,Preset,random,12.24880916915128,64.3635948030466,12.13182926530233,42.68153378598118,63.15323867179086,39.34045614362293,50.969440898541094,51.582294667070414,85.63779633620689,36.63768488205601,7.936321599899543e-10,0.999977229335622,2.1383573548181606e-05,6.504469804723574e-07,0.0024582435344827585,0.11502353101968765
edd01455,Preset,random,86.88228987660894,31.707135669355168,83.2099487443572,85.5326075147841,18.372999661147507,73.22804130084324,11.131471582212216,9979.663654866315,18207.68453663793,6687.826773720592,0.09261804074048996,0.009245207628127548,0.16440434828754177,0.7399325711442927,0.4542138110632184,0.04880725219845772
85e0c324,Preset,random,73.79091385436287,15.58263216266451,69.1586372609448,55.736758272246746,18.304647931863467,66.43715888903797,0.7909895607778488,2248.7725861723325,3362.6448006465516,2735.399567490563,3.68742689715873e-06,0.0018904058665197238,0.8752909447651349,0.115577579527513,0.11456088362068965,0.05945554003119469
2213be28,Preset,random,29.615912370282658,56.627613470923286,30.007130942890214,0.0,63.34203923942516,9.651788641777348,45.854753065317006,369.4186612541744,445.01953125,119.69074307714905,7.704086257831477e-09,0.3101417096868334,0.6898581985215803,1.2538723186976903e-08,0.016758710488505746,0.08682942390441895
e32bfb60,Preset,random,41.8252917027557,58.80165567184021,38.97877112570765,46.325325851822484,54.03721875104892,33.05880842106907,40.50213518040596,228.47650962776723,257.9034213362069,120.48602719527206,7.639259003155985e-09,0.7486617793970148,0.2509820208499184,0.00013432394334459186,0.00988909841954023,0.0759909525513649
84a3c9fc,Preset,random,65.25319464324836,52.84083760618731,81.88944914490298,65.6628400821489,45.93565477358454,56.397056171342996,28.674778051817587,1782.0571453981863,3132.9573006465516,2913.0852501187014,0.0017938268138095737,0.4423698397587812,0.45386384848337086,0.07121333150389632,0.13033180675287356,0.06839767098426819
26493fb7,Preset,random,58.397187548965874,36.622039074597055,62.53163745854769,51.73838530929751,35.22899756956929,50.67263575894634,16.839579965164532,658.6074851274197,794.500942887931,999.2835987216287,4.577832868335463e-08,0.02629024712027781,0.9477714332388308,0.01053309259881489,0.020204741379310345,0.07155531644821167
753719f1,Preset,random,7.416194164148358,68.62894084134223,21.910280404938376,39.19022346508402,60.69419338106926,29.06646276528699,57.64551663783588,55.21242013181138,78.21255387931035,37.61147704819722,6.359021642587948e-10,0.9999587683357096,4.1018579700497545e-05,8.135769298255327e-08,0.0028623383620689654,0.10222841799259186
2c76f6e5,Preset,random,51.654830722075694,62.44166548955501,55.91924677212674,59.28692183653534,51.62524551728845,46.39079158357847,36.0505151154036,85.36825260253063,115.8337823275862,56.37822889914181,6.226601456660319e-09,0.9937200167416465,0.0062155661638518675,3.175944977858558e-05,0.004108297413793103,0.09685705602169037
9a901ef6,Preset,random,56.68788353524021,26.45077045568616,53.195905651405695,53.13378575808362,32.91253098830867,49.95081706921846,10.510206664768663,652.7562336452717,644.5110452586207,754.9120471626636,1.193750733818888e-07,0.004035054303477322,0.9856319271316081,0.005802899419589005,0.031609195402298854,0.07131145894527435
4285f3c9,Preset,random,82.55098216096496,22.492608179429716,57.785560000672035,63.64859396874962,17.246964615637296,74.76407779666505,4.00639365801916,6102.61657505536,10249.8046875,4070.1933117550343,0.00018374063074588776,2.0870176824958627e-07,0.1668649735600673,0.7382654303305208,0.3586004849137931,0.048361748456954956
c57e12cb,Preset,random,61.793760925872505,34.27643189412871,59.468086448992494,64.87599042117971,38.497388687061026,53.26733187483576,22.311963093543035,700.3847218105109,848.4577047413793,1140.705956629926,3.4574185292512993e-07,0.11117153086436249,0.8551137182865357,0.014823011812626706,0.046369881465517244,0.07390798628330231
87eaa36a,Preset,random,63.198099094510226,56.2977864633553,49.08503883208434,60.95925729735035,49.73247373440593,38.242775055997946,34.67895951394519,328.98953727197795,740.5441810344828,420.37705249116163,2.2455908244012335e-09,0.7413200106450848,0.25425996357447983,3.597621564384473e-05,0.02257318606321839,0.08197761327028275
14e77854,Preset,random,39.698882887763844,69.00113040485876,47.27757021280854,0.0,62.87901232541768,46.71186928575531,36.501727332665126,22.34914212204175,56.9268588362069,57.91102021968786,1.546687555809001e-09,0.9961362911010108,0.0037750538855765947,4.3407521543569135e-05,0.0010775862068965517,0.6054930686950684
bcd0b541,Preset,random,50.782856365246666,30.82483195934708,40.18949244203897,30.873036789935732,44.07862819681987,38.06273014092665,10.321937239338752,480.18624207789605,516.3018588362069,227.5231403749907,5.553488691134589e-08,5.7837602787689096e-05,0.9966520557669396,8.385749798148892e-08,0.0185546875,0.07176750153303146
d94d2bca,Preset,random,67.52064027168304,23.120710220021508,54.31577334653679,50.898365458462536,34.96771640204412,48.12125173092204,1.5183417911738104,1291.9229309619002,1943.4334590517242,640.1002045832334,3.5649443930196867e-07,0.000330162887830934,0.8423725798130929,0.001109314250708661,0.0610070941091954,0.06015224754810333
44ba6f09,Preset,random,81.52443365075547,3.1874535064562295,56.87428814949152,0.0,17.578363713645928,83.93448404315316,-27.40186093599314,5171.433642744834,6939.631600215517,3243.0650342530844,8.561129760664699e-08,5.5820380920861625e-06,8.19384778864778e-06,0.2935307104187232,0.15694594109195403,0.04798705130815506
7a10528c,Preset,random,61.33147490280343,36.394044312084304,59.81164399282457,43.248436799409085,40.388452306108015,45.06577488946341,30.025006428928876,525.0576326348487,667.2817887931035,165.66775652895396,6.810434456383518e-07,0.0521491265432963,0.9478428089915668,4.851150459762887e-06,0.02723150143678161,0.08150888979434967
15333dde,Preset,random,67.3019101177326,22.596345346692026,62.91120606347209,35.43698249737847,25.25339784193593,59.603511929309306,2.8368098181955297,1282.0726429556119,1704.3406519396551,1847.7442425416473,1.7560806142569163e-08,1.1843387639930251e-05,0.8745246643143286,0.0579011091904073,0.05246497844827586,0.06926297396421432
